what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1436358577423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358581570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358581570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358582039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358623164
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436358623235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358637985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358647766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358657594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358660516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358662625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358690641
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1436358693565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358695562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358726609
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1436358732234
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1436358732265
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436358733437
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1436358733453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436358734859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436358738234
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1436358739328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436358746015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436358747656
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1436358771265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436358772453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436358775453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358776312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358824437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358833281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358839625
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436358841671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358844375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358845906
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1436358845937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358850083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358850099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358850568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436358999225
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359003053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359019538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359051100
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359053350
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1436359053647
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1436359053647
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1436359053694
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1436359053694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359059147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359062225
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1436359062256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359064054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359064070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359064539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359161540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359161571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359165399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359170899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359218774
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359222915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359230008
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359234368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359273915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359276086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359284149
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436359297008
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1436359311111
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359311751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359321220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359323017
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359380595
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1436359382392
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359384705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359390408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359392158
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1436359392189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359396739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359396739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359397208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359497020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359549348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359565379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359568020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359576348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359577473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359581098
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359581364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359586723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359654892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359655267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359660486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359661845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359663923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359666470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436359671080
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359675251
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1436359677510
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1436359677636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359677949
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359682167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359683808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359685230
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436359685746
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359693058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359695121
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359697167
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1436359699246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359702324
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1436359702339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436359703824
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436359711121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359715949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359718105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359721808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359724121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359728855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359731652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436359742074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436360113882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436360148563
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1436413691136
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1436413691136
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1436413691199
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1436413691308
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1436413691449
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1436413691511
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1436413691605
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1436413691746
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1436413691824
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1436413691917
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1436413691996
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1436413692042
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1436413692074
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1436413692246
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1436413692292
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1436413692355
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1436413692402
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1436413692433
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1436413692511
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1436413692574
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1436413692636
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1436413692792
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1436413692839
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1436413692902
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1436413692996
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1436413693089
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1436413693152
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1436413693214
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1436413693230
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1436413693261
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1436413693308
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1436413693324
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1436413693324
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1436413693339
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1436413693371
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1436413693371
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1436413693386
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1436413693402
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1436413693433
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1436413693464
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1436413693464
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1436413693511
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1436413693511
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1436413693542
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1436413693558
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1436413693589
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1436413693589
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1436413693605
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1436413693621
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1436413693652
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1436413693652
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1436413693667
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1436413693699
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1436413693699
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1436413693746
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1436413693792
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1436413693808
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1436413693824
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1436413693871
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1436413693902
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1436413693917
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1436413693964
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1436413693996
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1436413694058
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1436413694121
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1436413694152
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1436413694167
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1436413694199
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1436413694199
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1436413694214
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1436413694214
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1436413694230
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1436413694246
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1436413694246
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1436413694261
